"","denovo252 165_denovo5","denovo400 102_denovo1","denovo205 168_denovo3","denovo876 104_denovo11","denovo871 104_denovo17","denovo757 107_denovo3","denovo875 104_denovo12","denovo204 168_denovo0","denovo913 165_denovo10","denovo113 113_denovo8","denovo250 165_denovo9","denovo877 104_denovo10","denovo310 167_denovo5","denovo820 104_denovo6","denovo269 185_denovo11","denovo345 162_denovo4","denovo817 104_denovo1","denovo870 104_denovo18","denovo302 167_denovo12","denovo70 110_denovo4","denovo589 184_denovo7","denovo405 166_denovo19","denovo727 101_denovo29","denovo403 102_denovo2","denovo398 102_denovo7","denovo178 165_denovo7","denovo738 110_denovo15","denovo746 127_denovo3","denovo235 104_denovo21","denovo397 102_denovo5","denovo331 190_denovo13","denovo815 104_denovo8","denovo822 104_denovo4","denovo649 127_denovo12","denovo253 165_denovo6","denovo821 104_denovo5","denovo300 167_denovo10","denovo818 104_denovo0","denovo318 167_denovo9","denovo308 167_denovo7","denovo316 124_denovo8","denovo402 102_denovo3","denovo359 166_denovo7","denovo307 167_denovo6","denovo231 185_denovo9","denovo95 114_denovo17","denovo301 167_denovo11","denovo531 128_denovo8","denovo55 127_denovo9","denovo77 110_denovo3","denovo263 190_denovo2","denovo759 105_denovo7","denovo251 165_denovo4","denovo819 104_denovo7","denovo736 110_denovo17","denovo588 184_denovo0","denovo542 103_denovo7","denovo647 127_denovo10","denovo908 176_denovo2","denovo255 165_denovo0","denovo118 113_denovo0","denovo650 127_denovo13","denovo123 103_denovo0","denovo306 167_denovo16","denovo117 113_denovo1","denovo655 113_denovo6","denovo58 184_denovo11","denovo869 104_denovo19","denovo69 110_denovo9","denovo903 176_denovo4","denovo816 104_denovo2","denovo232 104_denovo22","denovo270 185_denovo12","denovo305 167_denovo15","denovo311 167_denovo2","denovo750 127_denovo5","denovo132 117_denovo1","denovo82 171_denovo9"
"denovo250 165_denovo9",0.106399035319786,0.255213831162925,0.123325283195641,0.164398987305357,0.18070158058105,0.123325283195641,0.214422506967559,0.174077655955698,0.0668153104781061,0.215248801000253,0,0.163767894813506,0.170427823883094,0.127515342612668,0.263117405792109,0.123325283195641,0.142277598306118,0.0873704056661038,0.150470958772656,0.184637236468999,0.21483446221183,0.239731650742692,0.255213831162925,0.0617802063215215,0.157785504911465,0.151329981691595,0.14142135623731,0.0620173672946042,0.15191090506255,0.140580389278883,0.255704155978379,0.138409133089567,0.0873704056661038,0.0887356509416114,0.0614295116833951,0.185340618964565,0.140028008402801,0.15649215928719,0.137881858284933,0.141990458561766,0.232047740446129,0.247120825286086,0.106198848810718,0.163455061873007,0.23160277792655,0.185695338177052,0.108678533400333,0.184987924793462,0.137360563948689,0.141705050316284,0.21483446221183,0.185340618964565,0.214422506967559,0.139211511597426,0.0627455805138159,0.247593784236069,0.186052101883813,0.108465228909328,0.214422506967559,0.114707866935281,0.177471301883223,0.178885438199983,0.106600358177805,0.150755672288882,0.196116135138184,0.224038055234039,0.215248801000253,0.204124145231932,0.189736659610103,0.224038055234039,0.123560412643043,0.0620173672946042,0.205688337801861,0.12285902336679,0.140859042454753,0.175749910065499,0.205293920683813,0.123091490979333
"denovo877 104_denovo10",0.16314401485114,0.280056016805602,0.184288535050185,0.204511845762132,0.237595481655746,0.163767894813506,0.23339817516683,0.204511845762132,0.148087219439773,0.249029122545876,0.163767894813506,0,0.238559361806849,0.209343500484775,0.285298701078728,0.163767894813506,0.20976176963403,0.150755672288882,0.196116135138184,0.214012912501926,0.233853586673371,0.264135271897687,0.278423023194852,0.151619608715781,0.21320071635561,0.186771841909407,0.198810693121886,0.16314401485114,0.184987924793462,0.198418947533136,0.278964176325835,0.194994393991758,0.186052101883813,0.165359456941537,0.151619608715781,0.215665546406877,0.225788379144859,0.190117275157343,0.196874807739539,0.227580378515502,0.257192262562813,0.278423023194852,0.151042008106777,0.18641092980036,0.256693344027883,0.216084721819686,0.187134858465542,0.214422506967559,0.184637236468999,0.19960119601395,0.25,0.215248801000253,0.241590063443975,0.196116135138184,0.153093108923949,0.271900645621694,0.215665546406877,0.186771841909407,0.232945413973903,0.20761369963435,0.225346954716499,0.243012588378125,0.151619608715781,0.184987924793462,0.23339817516683,0.25,0.25,0.229415733870562,0.226679066544501,0.249029122545876,0.185695338177052,0.151619608715781,0.241590063443975,0.163767894813506,0.198810693121886,0.223606797749979,0.241121411085206,0.163455061873007
"denovo310 167_denovo5",0.169725025739105,0.276759362408665,0.192055319899344,0.248964798865985,0.256073759865792,0.158113883008419,0.225493808400849,0.231773614254217,0.162578344381021,0.267261241912424,0.170427823883094,0.238559361806849,0,0.201619459636378,0.290496446887063,0.158113883008419,0.203278907045435,0.192055319899344,0.193246987920249,0.16937687147354,0.23520023158188,0.259827920984652,0.26782449067609,0.170427823883094,0.231296222162904,0.194870940738489,0.231773614254217,0.170075335762452,0.223142400991681,0.221766381286372,0.268391315629036,0.230821767874241,0.204124145231932,0.158113883008419,0.202444082544729,0.224544356569536,0.247942351840232,0.21320071635561,0.193649167310371,0.15649215928719,0.252109742044805,0.267261241912424,0.169725025739105,0.204550737432307,0.243046764960585,0.225017580185205,0.192450089729875,0.233223724006222,0.2123251450326,0.222680885707562,0.225973073146413,0.224544356569536,0.234701397019089,0.214534623318733,0.170782512765993,0.260377821961648,0.225017580185205,0.181818181818182,0.251577302713314,0.197385508487931,0.234701397019089,0.247435829652697,0.170782512765993,0.14256648712805,0.251577302713314,0.244078815314042,0.23520023158188,0.230821767874241,0.248451997499977,0.251577302713314,0.182574185835055,0.202444082544729,0.225493808400849,0.157785504911465,0.211460273229918,0.241021339941205,0.225017580185205,0.157785504911465
"denovo820 104_denovo6",0.141990458561766,0.258198889747161,0.179244285979288,0.211460273229918,0.200804832225625,0.156173761888606,0.222680885707562,0.201210909146383,0.162937633978071,0.231296222162904,0.127515342612668,0.209343500484775,0.201619459636378,0,0.264497349205291,0.14256648712805,0.142277598306118,0.141705050316284,0.180333926933486,0.190500190500286,0.21364258359927,0.248451997499977,0.264497349205291,0.14256648712805,0.203278907045435,0.157134840263677,0.191273013919001,0.127515342612668,0.201210909146383,0.219089023002066,0.25712973861329,0.20976176963403,0.168686942449158,0.14256648712805,0.167667676667856,0.212761579501408,0.210605884793558,0.200804832225625,0.16937687147354,0.154610421609022,0.240522846460417,0.256600119639834,0.141990458561766,0.16937687147354,0.231296222162904,0.203278907045435,0.155857300039839,0.202030508910442,0.168005376258062,0.190885428892733,0.203700210931678,0.2123251450326,0.240522846460417,0.169030850945703,0.127515342612668,0.240522846460417,0.212761579501408,0.155857300039839,0.231296222162904,0.147441956154897,0.223142400991681,0.211031781861087,0.127515342612668,0.2,0.231296222162904,0.249480788639957,0.21364258359927,0.228952734944813,0.228952734944813,0.231296222162904,0.180333926933486,0.141990458561766,0.203278907045435,0.14256648712805,0.20976176963403,0.201619459636378,0.212761579501408,0.155857300039839
"denovo269 185_denovo11",0.264135271897687,0.107006456250963,0.27137319479402,0.293725228409004,0.272727272727273,0.261612432118168,0.221906341149649,0.261612432118168,0.243640576656696,0.249513144620722,0.263117405792109,0.285298701078728,0.290496446887063,0.264497349205291,0,0.261116483933547,0.279049910336872,0.257192262562813,0.26827168499433,0.295163026345124,0.222327816061501,0.106600358177805,0.106600358177805,0.257694101601104,0.259827920984652,0.276289481997769,0.254513905190311,0.257192262562813,0.257694101601104,0.276233996610725,0.137881858284933,0.257192262562813,0.27137319479402,0.260248119427093,0.270327436781624,0.204124145231932,0.260768096208106,0.272727272727273,0.269293676066605,0.271607238127556,0.123325283195641,0.230283093235919,0.253759609461276,0.276289481997769,0.162834736819732,0.204124145231932,0.268328157299975,0.289223425942762,0.261116483933547,0.285132974256101,0.204511845762132,0.204124145231932,0.23072047842248,0.286972021591776,0.252477761239121,0.184637236468999,0.204124145231932,0.267793105606471,0.204124145231932,0.276103574508738,0.217357066800666,0.29904998630487,0.253759609461276,0.27524094128159,0.232945413973903,0.239273710208511,0.194994393991758,0.26827168499433,0.277913246099792,0.137620470640795,0.261612432118168,0.257694101601104,0.184637236468999,0.261116483933547,0.277350098112615,0.299739470207045,0.184637236468999,0.261116483933547
"denovo345 162_denovo4",0.0873704056661038,0.254726316236085,0.0875376219064817,0.164398987305357,0.180333926933486,0,0.184637236468999,0.149906337799172,0.0947027447620757,0.23339817516683,0.123325283195641,0.163767894813506,0.158113883008419,0.14256648712805,0.261116483933547,0,0.141990458561766,0.0618984460590173,0.105999788000636,0.136589591177038,0.204511845762132,0.238365647311398,0.253759609461276,0.0620173672946042,0.157785504911465,0.12285902336679,0.141139359234409,0.0618984460590173,0.15191090506255,0.125988157669742,0.25424158446242,0.138409133089567,0.138409133089567,0,0.106600358177805,0.184637236468999,0.166009201907937,0.142857142857143,0.106399035319786,0.127000127000191,0.23072047842248,0.246182981958665,0.0610847221781526,0.13710212427677,0.238365647311398,0.184637236468999,0.108678533400333,0.161917350720729,0.10580184237879,0.14142135623731,0.222327816061501,0.184288535050185,0.194994393991758,0.139482088162918,0.062622429108515,0.253759609461276,0.184637236468999,0.062622429108515,0.204511845762132,0.114960249785902,0.198418947533136,0.14142135623731,0.0610847221781526,0.086386842558136,0.215665546406877,0.20490176383923,0.213605656352671,0.172773685116272,0.189736659610103,0.222327816061501,0.0865484644815831,0.0620173672946042,0.204124145231932,0,0.0892643685354904,0.175411603861406,0.204124145231932,0
"denovo817 104_denovo1",0.126744850104896,0.272727272727273,0.167667676667856,0.201210909146383,0.168005376258062,0.141990458561766,0.239535068790204,0.190117275157343,0.133630620956212,0.239045721866879,0.142277598306118,0.20976176963403,0.203278907045435,0.142277598306118,0.279049910336872,0.141990458561766,0,0.126744850104896,0.190500190500286,0.178885438199983,0.231296222162904,0.255550625999976,0.271052370871575,0.127000127000191,0.170427823883094,0.169030850945703,0.179605302026775,0.127000127000191,0.190500190500286,0.179244285979288,0.256073759865792,0.189736659610103,0.179605302026775,0.141990458561766,0.141705050316284,0.221313334068995,0.210182555953888,0.168686942449158,0.180333926933486,0.155230105141267,0.247942351840232,0.263415555922654,0.126744850104896,0.168686942449158,0.239045721866879,0.221766381286372,0.14142135623731,0.201210909146383,0.154919333848297,0.179244285979288,0.222222222222222,0.220863052149693,0.247942351840232,0.18070158058105,0.127000127000191,0.256073759865792,0.221313334068995,0.141990458561766,0.239535068790204,0.0936585811581694,0.230821767874241,0.200804832225625,0.127000127000191,0.178885438199983,0.247435829652697,0.256600119639834,0.231296222162904,0.219089023002066,0.219528519979381,0.239535068790204,0.168005376258062,0.141705050316284,0.221766381286372,0.141990458561766,0.178885438199983,0.200804832225625,0.221313334068995,0.141705050316284
"denovo870 104_denovo18",0.0870388279778489,0.257694101601104,0.123091490979333,0.151619608715781,0.168345124585359,0.0618984460590173,0.197257460788118,0.138144740998884,0.0666666666666667,0.216084721819686,0.0873704056661038,0.150755672288882,0.192055319899344,0.141705050316284,0.257192262562813,0.0618984460590173,0.126744850104896,0,0.138409133089567,0.151329981691595,0.197642353760524,0.232945413973903,0.249029122545876,0.0617802063215215,0.157134840263677,0.107832773203438,0.125988157669742,0,0.138144740998884,0.125491161027632,0.249513144620722,0.123325283195641,0.107417231105915,0.062622429108515,0,0.18641092980036,0.176432436556492,0.142277598306118,0.138675049056307,0.166998341953264,0.224908109208069,0.24854790640048,0.0615457454896664,0.138675049056307,0.22447181760574,0.186771841909407,0.108253175473055,0.15191090506255,0.0872041440393895,0.126238880619561,0.207289049397212,0.175749910065499,0.206885370242155,0.124514561272938,0,0.241590063443975,0.176090181265125,0.0883883476483184,0.197257460788118,0.0934538627031996,0.187867287325545,0.166666666666667,0,0.106802828176336,0.197257460788118,0.21650635094611,0.207289049397212,0.174408288078779,0.17817416127495,0.216084721819686,0.107211253483779,0,0.197257460788118,0.0873704056661038,0.140303383316578,0.164082530828473,0.196874807739539,0.0617802063215215
"denovo302 167_denovo12",0.138144740998884,0.261612432118168,0.138409133089567,0.196874807739539,0.220863052149693,0.106198848810718,0.194624736040381,0.18394180184549,0.134231211042805,0.215248801000253,0.150470958772656,0.196116135138184,0.193246987920249,0.180333926933486,0.26827168499433,0.105999788000636,0.190500190500286,0.138409133089567,0,0.183254166534458,0.213605656352671,0.246182981958665,0.261116483933547,0.124034734589208,0.193246987920249,0.1625272110744,0.178885438199983,0.124034734589208,0.18641092980036,0.177471301883223,0.261612432118168,0.185695338177052,0.151329981691595,0.108678533400333,0.150755672288882,0.194257172471453,0.165683373915903,0.127775312999988,0.122398012272421,0.167667676667856,0.238818383991516,0.253280365200752,0.122169444356305,0.173421993904824,0.246182981958665,0.194257172471453,0.153694655873568,0.19389168358237,0.149906337799172,0.179244285979288,0.23072047842248,0.194257172471453,0.204511845762132,0.176432436556492,0.125491161027632,0.261116483933547,0.194624736040381,0.125491161027632,0.213605656352671,0.175604682184976,0.208103547817362,0.179244285979288,0.122398012272421,0.136589591177038,0.232047740446129,0.214012912501926,0.222327816061501,0.202974140896468,0.219528519979381,0.23072047842248,0.106198848810718,0.124034734589208,0.21320071635561,0.10580184237879,0.140859042454753,0.206085036989691,0.21320071635561,0.105999788000636
"denovo70 110_denovo4",0.162834736819732,0.289223425942762,0.16314401485114,0.223178021137329,0.219528519979381,0.136335470787303,0.230283093235919,0.210818510677892,0.176776695296637,0.255704155978379,0.184637236468999,0.214012912501926,0.16937687147354,0.190500190500286,0.295163026345124,0.136589591177038,0.178885438199983,0.151329981691595,0.183254166534458,0,0.253759609461276,0.274204248553541,0.287587842088801,0.151329981691595,0.222222222222222,0.184288535050185,0.217357066800666,0.151619608715781,0.205293920683813,0.198418947533136,0.288129949718054,0.204511845762132,0.204511845762132,0.140028008402801,0.18394180184549,0.229415733870562,0.225788379144859,0.201619459636378,0.183597018408631,0.167332005306815,0.26827168499433,0.280975743474508,0.149071198499986,0.19389168358237,0.274204248553541,0.230283093235919,0.177122977108019,0.211603684757579,0.182237021769236,0.208927723509336,0.261116483933547,0.228985713372776,0.237915475715443,0.197257460788118,0.153392997769474,0.288129949718054,0.229848186156091,0.153392997769474,0.24571804673358,0.161866838365508,0.242535625036333,0.209343500484775,0.149348025476585,0.121267812518166,0.263117405792109,0.246182981958665,0.25424158446242,0.219834341144573,0.243975018237133,0.261116483933547,0.161614983788864,0.174740811332208,0.246182981958665,0.136335470787303,0.188236741541448,0.23160277792655,0.245255735793986,0.136082763487954
"denovo589 184_denovo7",0.215665546406877,0.22275170170099,0.224908109208069,0.243012588378125,0.241021339941205,0.211999576001272,0.123325283195641,0.222327816061501,0.179192889767198,0.176090181265125,0.21483446221183,0.233853586673371,0.23520023158188,0.21364258359927,0.222327816061501,0.204511845762132,0.231296222162904,0.197642353760524,0.213605656352671,0.253759609461276,0,0.204124145231932,0.277350098112615,0.207289049397212,0.225493808400849,0.221906341149649,0.211460273229918,0.197642353760524,0.216930457818656,0.21997067253203,0.221906341149649,0.197642353760524,0.22447181760574,0.20976176963403,0.223606797749979,0.106600358177805,0.210182555953888,0.223606797749979,0.22275170170099,0.222222222222222,0.185340618964565,0.230283093235919,0.203738641308575,0.223178021137329,0.204124145231932,0.0872041440393895,0.219528519979381,0.252329966482419,0.21320071635561,0.230350221379959,0.204124145231932,0.137620470640795,0.151042008106777,0.235235984448482,0.2,0.220656154631542,0.0872041440393895,0.219089023002066,0.137620470640795,0.222597281091997,0.108893101296094,0.247435829652697,0.204124145231932,0.219426862868128,0.152498570332605,0.16314401485114,0.184987924793462,0.24433888871261,0.239045721866879,0.174408288078779,0.26870460745023,0.198029508595335,0.174408288078779,0.21320071635561,0.220863052149693,0.25048971643406,0.249541704472544,0.21320071635561
"denovo405 166_denovo19",0.240192230707631,0.0872041440393895,0.24854790640048,0.272431183971292,0.264497349205291,0.237915475715443,0.194624736040381,0.253280365200752,0.21320071635561,0.224038055234039,0.239731650742692,0.264135271897687,0.259827920984652,0.248451997499977,0.106600358177805,0.238365647311398,0.255550625999976,0.232945413973903,0.246182981958665,0.274204248553541,0.204124145231932,0,0.086710996952412,0.232945413973903,0.251048222626717,0.254726316236085,0.245934688418982,0.23339817516683,0.249513144620722,0.25298221281347,0.0868744485526139,0.249029122545876,0.24854790640048,0.236171320084126,0.247593784236069,0.173421993904824,0.236643191323985,0.248964798865985,0.246650566391283,0.247435829652697,0.106600358177805,0.203355313327797,0.229415733870562,0.254726316236085,0.122627867896993,0.174077655955698,0.244460541141712,0.27524094128159,0.237467845072989,0.262346928572023,0.174077655955698,0.173421993904824,0.203738641308575,0.266206952824834,0.227580378515502,0.150470958772656,0.173748897105228,0.244460541141712,0.173748897105228,0.25,0.187867287325545,0.277913246099792,0.229848186156091,0.253280365200752,0.206085036989691,0.21320071635561,0.16314401485114,0.253280365200752,0.269952762399508,0.0870388279778489,0.238365647311398,0.233853586673371,0.150755672288882,0.237915475715443,0.254000254000381,0.279508497187474,0.150187852296528,0.237467845072989
"denovo727 101_denovo29",0.255704155978379,0.0872041440393895,0.263624865098248,0.28641098093474,0.27962349760262,0.272670941574606,0.21320071635561,0.26776503357897,0.223606797749979,0.240655475555945,0.255213831162925,0.278423023194852,0.26782449067609,0.264497349205291,0.106600358177805,0.253759609461276,0.271052370871575,0.249029122545876,0.261116483933547,0.287587842088801,0.277350098112615,0.086710996952412,0,0.249029122545876,0.267261241912424,0.281505387193332,0.261817469044321,0.249513144620722,0.264648654834739,0.268328157299975,0.12285902336679,0.264135271897687,0.263624865098248,0.252477761239121,0.262612865719445,0.19389168358237,0.25298221281347,0.265043267947514,0.261612432118168,0.263415555922654,0.106600358177805,0.221070532751717,0.252329966482419,0.269293676066605,0.150187852296528,0.194624736040381,0.260248119427093,0.305423610890763,0.252803825991796,0.277350098112615,0.194624736040381,0.19389168358237,0.221487254201195,0.280606766633157,0.244460541141712,0.193166852321564,0.194257172471453,0.260248119427093,0.194257172471453,0.258774584753383,0.207695100813574,0.292174354895389,0.24571804673358,0.303169531295416,0.224038055234039,0.230283093235919,0.184987924793462,0.278886675511359,0.284555196612236,0.123091490979333,0.270665980980383,0.25,0.174077655955698,0.253280365200752,0.269407953040162,0.293150984988964,0.170560573084488,0.252803825991796
"denovo403 102_denovo2",0.0615457454896664,0.248069469178417,0.106802828176336,0.152203886829552,0.168686942449158,0.0618984460590173,0.206885370242155,0.138144740998884,0.0668153104781061,0.216084721819686,0.0617802063215215,0.151619608715781,0.170427823883094,0.14256648712805,0.257694101601104,0.0620173672946042,0.127000127000191,0.0617802063215215,0.124034734589208,0.151329981691595,0.207289049397212,0.232945413973903,0.249029122545876,0,0.143739893644017,0.107832773203438,0.126238880619561,0,0.138675049056307,0.108893101296094,0.249513144620722,0.123796892118035,0.107417231105915,0.0627455805138159,0,0.175749910065499,0.153694655873568,0.127775312999988,0.124034734589208,0.141705050316284,0.224908109208069,0.240655475555945,0,0.12427395320024,0.22447181760574,0.176432436556492,0.0885614885540095,0.15191090506255,0.0873704056661038,0.126491106406735,0.207289049397212,0.175749910065499,0.206484040339026,0.125,0,0.241590063443975,0.176432436556492,0.0887356509416114,0.206484040339026,0.0936585811581694,0.188236741541448,0.155230105141267,0,0.107211253483779,0.197257460788118,0.21650635094611,0.207695100813574,0.163767894813506,0.178885438199983,0.21650635094611,0.107417231105915,0,0.197642353760524,0.0617802063215215,0.109108945117996,0.164398987305357,0.196874807739539,0.0617802063215215
"denovo398 102_denovo7",0.143443827637312,0.268391315629036,0.181071492085037,0.170427823883094,0.128300059819917,0.157785504911465,0.234205722976843,0.0905357460425185,0.163663417676994,0.251048222626717,0.157785504911465,0.21320071635561,0.231296222162904,0.203278907045435,0.259827920984652,0.157785504911465,0.170427823883094,0.157134840263677,0.193246987920249,0.222222222222222,0.225493808400849,0.251048222626717,0.267261241912424,0.143739893644017,0,0.183339699405642,0.0642824346533225,0.144037800478919,0.157459164324443,0.181818181818182,0.259827920984652,0.143443827637312,0.182574185835055,0.157785504911465,0.144037800478919,0.214534623318733,0.21320071635561,0.193246987920249,0.182955741498539,0.202860206483395,0.243046764960585,0.224074106091981,0.143443827637312,0.182574185835055,0.233713176221401,0.214984853873379,0.157134840263677,0.214087209644419,0.181443684650606,0.127515342612668,0.215893884794186,0.214534623318733,0.242535625036333,0.194461117065649,0.144037800478919,0.251577302713314,0.214984853873379,0.170427823883094,0.234205722976843,0.175219161012616,0.225017580185205,0.21320071635561,0.144037800478919,0.192450089729875,0.234205722976843,0.252109742044805,0.225493808400849,0.192847303959968,0.128300059819917,0.234205722976843,0.182195007469711,0.143739893644017,0.215437930991051,0.157459164324443,0.181071492085037,0.181818181818182,0.214984853873379,0.157459164324443
"denovo178 165_denovo7",0.124034734589208,0.26980907113346,0.164398987305357,0.1875,0.202860206483395,0.122169444356305,0.23072047842248,0.174077655955698,0.150075056296916,0.25048971643406,0.151329981691595,0.186771841909407,0.194870940738489,0.157134840263677,0.276289481997769,0.12285902336679,0.169030850945703,0.107832773203438,0.1625272110744,0.184288535050185,0.221906341149649,0.254726316236085,0.281505387193332,0.107832773203438,0.183339699405642,0,0.167667676667856,0.107832773203438,0.176432436556492,0.155230105141267,0.26980907113346,0.164717281867254,0.164398987305357,0.125988157669742,0.138144740998884,0.20490176383923,0.178528737070981,0.169725025739105,0.16314401485114,0.169030850945703,0.247120825286086,0.262111216998311,0.106198848810718,0.150187852296528,0.254726316236085,0.20490176383923,0.141139359234409,0.183597018408631,0.137360563948689,0.168345124585359,0.239731650742692,0.204511845762132,0.231160365339339,0.140028008402801,0.109108945117996,0.26776503357897,0.20490176383923,0.140859042454753,0.231160365339339,0.133038021047548,0.218217890235992,0.190885428892733,0.106399035319786,0.149626400416145,0.233853586673371,0.239731650742692,0.23160277792655,0.192807471819925,0.211031781861087,0.239731650742692,0.149626400416145,0.108042360909843,0.22275170170099,0.12285902336679,0.155542754209564,0.197257460788118,0.237915475715443,0.12285902336679
"denovo738 110_denovo15",0.125988157669742,0.263415555922654,0.165683373915903,0.154303349962092,0.109985336266015,0.140859042454753,0.220415507511194,0.0625,0.149403576166799,0.238075958348003,0.14142135623731,0.198810693121886,0.231773614254217,0.191273013919001,0.254513905190311,0.141139359234409,0.179605302026775,0.125988157669742,0.178885438199983,0.217357066800666,0.211460273229918,0.245934688418982,0.261817469044321,0.126238880619561,0.0642824346533225,0.167667676667856,0,0.126238880619561,0.141139359234409,0.166998341953264,0.262346928572023,0.125988157669742,0.167332005306815,0.140580389278883,0.126238880619561,0.200804832225625,0.19960119601395,0.18070158058105,0.179605302026775,0.190500190500286,0.238075958348003,0.21997067253203,0.125988157669742,0.178885438199983,0.228952734944813,0.201210909146383,0.153998100701804,0.19960119601395,0.166336959782615,0.125738922692386,0.211460273229918,0.200401204014051,0.229415733870562,0.179244285979288,0.125738922692386,0.246432029045072,0.200804832225625,0.154303349962092,0.220415507511194,0.162221421130763,0.211460273229918,0.19960119601395,0.126238880619561,0.188236741541448,0.220415507511194,0.238075958348003,0.220863052149693,0.17817416127495,0.125738922692386,0.229415733870562,0.166666666666667,0.125988157669742,0.211031781861087,0.141139359234409,0.166666666666667,0.17817416127495,0.210605884793558,0.140859042454753
"denovo746 127_denovo3",0.0618984460590173,0.25048971643406,0.107006456250963,0.164082530828473,0.168686942449158,0.0620173672946042,0.197257460788118,0.138409133089567,0.0669649530182425,0.224908109208069,0.0620173672946042,0.16314401485114,0.170075335762452,0.127515342612668,0.257192262562813,0.0618984460590173,0.127000127000191,0,0.124034734589208,0.151619608715781,0.197642353760524,0.23339817516683,0.249513144620722,0,0.144037800478919,0.107832773203438,0.126238880619561,0,0.138675049056307,0.109108945117996,0.25,0.123796892118035,0.107211253483779,0.062622429108515,0,0.176432436556492,0.153694655873568,0.127775312999988,0.124514561272938,0.141990458561766,0.225346954716499,0.241590063443975,0,0.12427395320024,0.224908109208069,0.176432436556492,0.0887356509416114,0.15191090506255,0.0875376219064817,0.126491106406735,0.207289049397212,0.176090181265125,0.207289049397212,0.124514561272938,0,0.241590063443975,0.176432436556492,0.108253175473055,0.197642353760524,0.0936585811581694,0.187867287325545,0.166666666666667,0,0.107211253483779,0.197257460788118,0.216930457818656,0.207289049397212,0.16314401485114,0.178885438199983,0.21650635094611,0.107417231105915,0,0.197257460788118,0.0618984460590173,0.109326077561851,0.164082530828473,0.197257460788118,0.0618984460590173
"denovo235 104_denovo21",0.151329981691595,0.266206952824834,0.174408288078779,0.163767894813506,0.180333926933486,0.15191090506255,0.21650635094611,0.151619608715781,0.163299316185545,0.241121411085206,0.15191090506255,0.184987924793462,0.223142400991681,0.201210909146383,0.257694101601104,0.15191090506255,0.190500190500286,0.138144740998884,0.18641092980036,0.205293920683813,0.216930457818656,0.249513144620722,0.264648654834739,0.138675049056307,0.157459164324443,0.176432436556492,0.141139359234409,0.138675049056307,0,0.17817416127495,0.265165042944955,0.106600358177805,0.164398987305357,0.153694655873568,0.138675049056307,0.197257460788118,0.208103547817362,0.191662969499982,0.187134858465542,0.200804832225625,0.242061459137964,0.264648654834739,0.138144740998884,0.164717281867254,0.241590063443975,0.197642353760524,0.153694655873568,0.206085036989691,0.151329981691595,0.189736659610103,0.234311674451602,0.196874807739539,0.224908109208069,0.176432436556492,0.140303383316578,0.257694101601104,0.197257460788118,0.165683373915903,0.21650635094611,0.174836167852992,0.207695100813574,0.227580378515502,0.138675049056307,0.184987924793462,0.21650635094611,0.234311674451602,0.234311674451602,0.195366166291141,0.154303349962092,0.233853586673371,0.175411603861406,0.138675049056307,0.225346954716499,0.15191090506255,0.188982236504614,0.206085036989691,0.224908109208069,0.151619608715781
"denovo397 102_denovo5",0.108678533400333,0.261817469044321,0.153694655873568,0.189358320929341,0.211031781861087,0.125988157669742,0.228492527977099,0.177821689789755,0.133630620956212,0.260248119427093,0.140580389278883,0.198418947533136,0.221766381286372,0.219089023002066,0.276233996610725,0.125988157669742,0.179244285979288,0.125491161027632,0.177471301883223,0.198418947533136,0.21997067253203,0.25298221281347,0.268328157299975,0.108893101296094,0.181818181818182,0.155230105141267,0.166998341953264,0.109108945117996,0.17817416127495,0,0.268866428968932,0.187867287325545,0.154303349962092,0.125988157669742,0.108465228909328,0.209343500484775,0.188236741541448,0.190885428892733,0.166998341953264,0.199204768222399,0.237117902315269,0.260248119427093,0.108678533400333,0.166998341953264,0.236643191323985,0.20976176963403,0.140303383316578,0.189358320929341,0.125738922692386,0.167332005306815,0.21997067253203,0.20976176963403,0.228492527977099,0.167667676667856,0.109108945117996,0.253489700209791,0.20976176963403,0.140859042454753,0.228492527977099,0.162221421130763,0.210605884793558,0.190117275157343,0.109108945117996,0.153392997769474,0.209343500484775,0.245934688418982,0.228952734944813,0.198810693121886,0.20976176963403,0.237117902315269,0.154303349962092,0.108893101296094,0.219528519979381,0.125738922692386,0.153694655873568,0.188982236504614,0.219089023002066,0.125738922692386
